x,y,z,photons,electrons,excitons,e_field,nestid,ed,t,eventid
36.20687471517136,-16.367602567764212,-63.476646253856586,4417.486922430848,4817.120912597483,0.0,23,7,0.0,0.0,27
-7.658170717371304,42.66323621669296,-24.091570733978642,2065.099965569816,4997.82811971803,0.0,23,7,0.0,0.0,28
33.92868962930519,-13.8635148109326,-125.6749473615517,248.21048981627644,532.9569707179157,0.0,23,7,0.0,0.0,29
19.393180485623077,-29.057715159174332,-53.81102857188779,275.41519320020456,118.94358092747817,0.0,23,7,0.0,0.0,30
-39.36930150515716,18.261240608894862,-97.21820958138704,101.0477415407778,3514.1646652398645,0.0,23,7,0.0,0.0,31
14.386581954182425,-9.420516800270937,-120.58748019400726,1326.3615099211786,1701.3203980053177,0.0,23,7,0.0,0.0,32
10.228913270646009,-29.122458599518236,-85.7894575830834,3473.8088351360734,4571.5509433493135,0.0,23,7,0.0,0.0,33
0.36265034005916097,39.66017546701597,-21.566095138929953,4950.100228753812,1489.335419572247,0.0,23,7,0.0,0.0,34
15.179002136291476,-24.376453936400694,-50.801262122167216,3434.034347127411,1311.8353978270902,0.0,23,7,0.0,0.0,35
-19.976476296756765,-16.7635829934532,-108.49114365628954,4171.435354550655,4892.683927860104,0.0,23,7,0.0,0.0,36
18.68809198677606,-4.275692731480903,-37.82837170128684,1454.4167944258159,2401.865506682099,0.0,23,7,0.0,0.0,37
23.39916462152918,23.844528313851203,-119.56942758780339,717.0607599812082,2952.4881945145876,0.0,23,7,0.0,0.0,38
26.77943029109541,29.075787682358275,-82.53096303526696,1188.882187421582,383.7347818658852,0.0,23,7,0.0,0.0,39
4.113391529214368,-27.508005072175415,-100.02451935945176,1498.321870264301,3556.717830589753,0.0,23,7,0.0,0.0,40
26.907905421481534,-33.03494624374058,-70.69035134530179,1401.927873329387,3699.2815309416483,0.0,23,7,0.0,0.0,41
-32.782037636583034,-32.69824019685453,-59.263410704087846,4315.413999610506,1065.607666827646,0.0,23,7,0.0,0.0,42
21.449155185312367,-42.35742416667827,-81.27971135462963,3755.3126840311725,1279.9297616766676,0.0,23,7,0.0,0.0,43
10.620767783210631,29.195378057432404,-57.79892413655077,2154.3538418865855,516.4986601031693,0.0,23,7,0.0,0.0,44
3.2949266321796085,25.42407647405717,-89.79521749925135,1801.319845323351,1192.2510964816036,0.0,23,7,0.0,0.0,45
-36.11039106053954,23.403657704979103,-34.87366679856308,3229.9732429294245,1846.7442767639516,0.0,23,7,0.0,0.0,46
0.036471656504357575,-17.790528548337257,-87.03829468482442,3294.1236307945856,1109.8632097728005,0.0,23,7,0.0,0.0,47
-42.11670912706645,-8.761945678235032,-72.37315472519086,4769.711391248753,4962.588002676808,0.0,23,7,0.0,0.0,48
-19.466305859630026,45.522873142076094,-54.861665537536126,4899.700046572799,1708.5885475416064,0.0,23,7,0.0,0.0,49
-13.023208245905327,-24.931686113493413,-79.77158272078414,3692.4161475348174,234.69056561805704,0.0,23,7,0.0,0.0,50
3.474926427051193,19.261227420115997,-115.81259613179351,2376.4025469834496,3850.147030546209,0.0,23,7,0.0,0.0,51
11.975564615497616,-10.298542069232456,-72.30792842071372,4795.967745439809,3061.099382863304,0.0,23,7,0.0,0.0,52
19.9795679904175,5.7500165468925095,-36.89147779002762,3645.676430596105,1413.7839764296236,0.0,23,7,0.0,0.0,53
-22.981534967557675,6.403776566520507,-64.74283221133456,507.3384679740044,379.7408951893965,0.0,23,7,0.0,0.0,54
19.793846553708047,-16.523662915709604,-76.32982140672941,2350.405832775858,4757.987187021963,0.0,23,7,0.0,0.0,55
20.620443857240513,-43.798610785461605,-73.5956538469879,2853.5914660628746,1968.7008748806566,0.0,23,7,0.0,0.0,56
-18.651882169409653,-35.19213400285162,-24.907947514842178,179.90157945393054,536.2397827017176,0.0,23,7,0.0,0.0,57
-5.660096275432324,26.079955754967777,-122.83681844598159,2387.3079835827816,3885.18576974862,0.0,23,7,0.0,0.0,58
-19.131915037116265,-28.13420686869492,-22.601406531628697,2760.54486890293,2295.277430357597,0.0,23,7,0.0,0.0,59
-8.059795296154828,-42.78773680710342,-19.255102542778346,2138.019003062845,3137.6277999957774,0.0,23,7,0.0,0.0,60
-27.94729683898083,5.322520567985966,-31.34298655137019,3022.250317664336,1837.6053016489304,0.0,23,7,0.0,0.0,61
4.786032585263663,47.75313411007587,-48.85565767491404,4911.68363122669,900.7655245341068,0.0,23,7,0.0,0.0,62
-9.525115104361207,-20.189321955694897,-39.9271295648589,271.13049815980537,2860.516141965147,0.0,23,7,0.0,0.0,63
27.849771919392257,19.51639581284193,-85.23608565159222,3033.2824341437454,2194.4575933539954,0.0,23,7,0.0,0.0,64
-40.814783059357204,-9.64118728113868,-107.75837499996643,450.5476135146198,1801.9280934618246,0.0,23,7,0.0,0.0,65
-10.13174997165423,27.119180609462916,-124.81746754207319,610.97879319192,410.14696867098615,0.0,23,7,0.0,0.0,66
0.6798657985981185,3.122905549596489,-34.04033331118151,4937.458980321369,4032.430211401095,0.0,23,7,0.0,0.0,67
24.009916295639798,-18.569802413125533,-106.38503193447036,121.37579584694595,2589.6017594339974,0.0,23,7,0.0,0.0,68
-3.4740382434605697,-47.48689951306875,-97.71387898060819,795.8660957661958,3894.912002432177,0.0,23,7,0.0,0.0,69
-9.747183028730877,39.959319139152335,-63.71096262343194,283.99898691721035,1288.8251787740473,0.0,23,7,0.0,0.0,70
-33.45551628785067,0.1661695156911236,-69.90496925504908,863.1373449192486,3162.9703329453414,0.0,23,7,0.0,0.0,71
31.436405745145116,-19.470871889018678,-41.37898243141616,851.5317826087216,1784.4523618957592,0.0,23,7,0.0,0.0,72
12.417771563829149,-11.677330851819377,-122.2603828722574,4347.146674877642,3646.2491575791714,0.0,23,7,0.0,0.0,73
22.50497066303148,31.412300693674432,-93.14233954909449,1659.4241992832938,2087.857547731808,0.0,23,7,0.0,0.0,74
3.4698361522833645,36.710407926304455,-52.07117139252237,2606.4369104914085,3010.4256664898603,0.0,23,7,0.0,0.0,75
-18.03980402987966,15.448043402679076,-110.69195099859446,101.13948829789159,3225.654198281839,0.0,23,7,0.0,0.0,76
9.96206338179733,-32.88421956500457,-91.11261451989643,4320.5376230383035,4260.634202567414,0.0,23,7,0.0,0.0,77
-12.710517330694694,-37.13198546383714,-108.00586227111472,2105.93722621517,2342.1378275033226,0.0,23,7,0.0,0.0,78
-13.18968158631449,40.38051099259439,-52.430448766913145,2394.157501971851,1518.9948892757045,0.0,23,7,0.0,0.0,79
36.23813045817019,-20.286555735069044,-84.59266975046518,3529.310966530284,1336.3135219240216,0.0,23,7,0.0,0.0,80
27.702248070606558,23.373835370785148,-63.134876675057114,3544.2219226335255,2955.105946437613,0.0,23,7,0.0,0.0,81
-23.35026485826168,0.0038838472083538044,-92.35646856846475,2859.347540487461,4018.361915074374,0.0,23,7,0.0,0.0,82
-0.7013668879180112,27.617327736589512,-63.53627414454775,2325.8203796567036,4323.814825534627,0.0,23,7,0.0,0.0,83
29.26505005806102,-13.180747651230432,-58.51380116037241,1919.9648676241204,4978.122776602453,0.0,23,7,0.0,0.0,84
29.98072799701275,19.375362857703998,-20.454711207574206,2015.8302166367982,3604.447136437177,0.0,23,7,0.0,0.0,85
-44.68420761129896,8.721023817224788,-78.81131199302459,3602.827258782142,882.3175734025853,0.0,23,7,0.0,0.0,86
19.6303085384173,2.366310656178996,-74.63153990831202,4258.007026419515,1448.0601382713921,0.0,23,7,0.0,0.0,87
-0.7798984689231201,-12.795459231298903,-66.26072836948376,2588.4162109343843,4022.6084461368428,0.0,23,7,0.0,0.0,88
-1.5005318820995057,-39.87293383819085,-86.33706805579256,1803.4561996527386,2366.5475387215,0.0,23,7,0.0,0.0,89
23.539183838711995,37.31559998630435,-123.96595306698265,1411.8540087516033,2828.457940926718,0.0,23,7,0.0,0.0,90
-8.495681476626393,-28.260268895939088,-60.866754533313625,2003.9842336146635,1331.5426986751206,0.0,23,7,0.0,0.0,91
18.763916314598877,39.194283733122155,-42.7479536503546,2101.697268165511,2614.207786812307,0.0,23,7,0.0,0.0,92
44.899643597067985,4.372249292616051,-27.188909417495637,3471.628238079743,3635.0859728824116,0.0,23,7,0.0,0.0,93
-9.668783991459946,8.45254674850475,-32.917318327743544,1201.5936031090375,4843.187863085644,0.0,23,7,0.0,0.0,94
-18.757482041888807,-4.830095170923996,-15.93281391777333,3540.103760743438,3020.201869360989,0.0,23,7,0.0,0.0,95
-16.364078110507766,-33.621909977813374,-126.71005304880687,3277.56955844163,188.35378315804388,0.0,23,7,0.0,0.0,96
-22.52808726008794,23.193028149655845,-115.0023402301616,1882.501606310872,213.34622436816633,0.0,23,7,0.0,0.0,97
19.32648025677967,-8.400001596554027,-78.75867933741833,980.8022675524278,1629.1015108567717,0.0,23,7,0.0,0.0,98
14.866902032057627,44.85742872028346,-70.45709705995542,4014.769929574758,4797.144177095368,0.0,23,7,0.0,0.0,99
-23.375543584440095,-43.96895611509942,-54.917083149669764,274.4369562694087,468.5306032459699,0.0,23,7,0.0,0.0,100
33.37581539960147,-29.65258176685657,-80.85587487024131,4551.544646251835,4378.535643171953,0.0,23,7,0.0,0.0,101
-44.876570017454796,4.918395170539029,-34.64329840151608,3926.059529526073,292.5869603516906,0.0,23,7,0.0,0.0,102
-23.108504585525043,-37.55051352832407,-74.24427141701666,685.3997024470784,1935.0093008273454,0.0,23,7,0.0,0.0,103
32.36847247178426,-15.759484243834695,-81.13375760804212,558.369536174423,842.6323466629161,0.0,23,7,0.0,0.0,104
-24.128444886993464,15.219923296723023,-37.50288815477586,1296.2418364416383,3517.9636024335955,0.0,23,7,0.0,0.0,105
18.86266818582924,0.21462735198988916,-115.29269580493104,2624.5058939697287,1327.1173134097805,0.0,23,7,0.0,0.0,106
-22.36503083720969,-33.48544173298232,-25.841530174977038,4627.687786913675,1283.2088633972692,0.0,23,7,0.0,0.0,107
-29.057810743841955,-15.272615814498561,-107.44224555992669,589.125490947001,2803.741367482235,0.0,23,7,0.0,0.0,108
6.187067823946336,-19.7917231661415,-110.44985424465243,1921.4092280750062,4142.532444732729,0.0,23,7,0.0,0.0,109
11.555597726211161,38.574208429839565,-54.524233346303845,1071.0291722326851,3991.222883878383,0.0,23,7,0.0,0.0,110
31.759984678468783,35.77518850334196,-102.82880656751973,3091.5376557390023,1342.4716787675843,0.0,23,7,0.0,0.0,111
-49.67263938177023,-0.0934398231704517,-126.98175182725085,453.4068862775168,3539.1577333167743,0.0,23,7,0.0,0.0,112
-30.904880217499187,-29.306750721830777,-88.87795742752361,2939.9602516081763,1307.0111788230322,0.0,23,7,0.0,0.0,113
-36.103592827854854,-11.395018060140156,-31.691342130859823,4883.9996371324,3245.7451316810375,0.0,23,7,0.0,0.0,114
-9.100014816831353,41.37806449569582,-93.7105811919495,4689.567383947141,379.6607762385563,0.0,23,7,0.0,0.0,115
16.089790258819278,-31.585589778170636,-58.85796454562417,1930.2659644213272,3697.641632484562,0.0,23,7,0.0,0.0,116
-45.1111747378436,-8.857663179515853,-122.4891662607431,3123.744938961416,2285.4360145991373,0.0,23,7,0.0,0.0,117
41.261963453087624,-19.90435894734658,-72.43445848452593,1446.917861144737,1900.6234352224665,0.0,23,7,0.0,0.0,118
45.34973967097786,19.31466725275663,-45.37256679565924,373.4126958695694,1351.284838319219,0.0,23,7,0.0,0.0,119
23.22819253911093,-29.246188895645847,-109.84727566958566,1931.5845557824364,2436.0668295008413,0.0,23,7,0.0,0.0,120
-10.076511980850302,-10.772348480036952,-24.728877831738146,2357.9992133515543,2517.9580015775773,0.0,23,7,0.0,0.0,121
25.232123633896542,13.452498039149033,-109.737631328095,3836.547200990369,2326.571402716554,0.0,23,7,0.0,0.0,122
-16.471960892792577,-2.7387155973867365,-22.69178191727427,492.9955194140215,971.754743288826,0.0,23,7,0.0,0.0,123
14.550951891304358,9.469546190500553,-64.33105585131385,2074.909471569741,3898.3013740923802,0.0,23,7,0.0,0.0,124
46.05972185298128,12.300683222395874,-32.25124902056302,4324.200558575147,420.4820871615111,0.0,23,7,0.0,0.0,125
43.585676207118844,10.58601068338746,-99.52194018712804,2890.574021874532,3904.266359225735,0.0,23,7,0.0,0.0,126
-3.442891604393611,-34.82161049965807,-95.76671665827533,3124.9454444689686,4221.50109277407,0.0,23,7,0.0,0.0,127
27.50921918286357,-4.687298602818432,-62.92615838576387,2414.752007193685,247.4792970228538,0.0,23,7,0.0,0.0,128
7.909857390684357,-5.38069909120155,-54.890156420550085,679.9800319124253,3645.002122440304,0.0,23,7,0.0,0.0,129
-25.69281616903206,-7.491797269982031,-84.52623365700606,2977.647863687314,4813.2616526650245,0.0,23,7,0.0,0.0,130
14.611645541316546,28.018837942676072,-124.75826174085509,4416.50558825331,3459.977439556639,0.0,23,7,0.0,0.0,131
16.135035308715768,36.30882389994206,-92.62702966273555,560.3378456772524,1084.6826558984585,0.0,23,7,0.0,0.0,132
7.147546985292865,-0.26767944947719163,-120.75869801927637,102.05461839308722,4762.795306351648,0.0,23,7,0.0,0.0,133
22.74866206417296,-3.697525047845293,-81.83860405165017,4134.479483425581,861.2137612672879,0.0,23,7,0.0,0.0,134
11.107728208460207,-39.3325143415197,-67.71927117896755,2387.277626612294,2295.103915193659,0.0,23,7,0.0,0.0,135
-1.0864540356885581,-38.54735325655484,-116.02304927763328,4829.864682057185,550.0443950277162,0.0,23,7,0.0,0.0,136
-6.39473514712249,5.322157755569564,-117.25246344607356,1498.381825328718,3561.8778073191925,0.0,23,7,0.0,0.0,137
27.68065014059524,-38.49086817064839,-70.46280783736086,3990.773455476787,3936.8405388546225,0.0,23,7,0.0,0.0,138
-6.054870282980264,-17.211168775605092,-24.16640554017289,4821.3792626774175,1074.6718005557154,0.0,23,7,0.0,0.0,139
29.897315331778263,-3.1116868118020795,-70.48434162246663,3014.4444151416633,3892.619720085599,0.0,23,7,0.0,0.0,140
19.385814278907898,-8.51696966793104,-68.13505068689267,1616.6560424070967,1444.084566131731,0.0,23,7,0.0,0.0,141
34.80845896159732,-17.27778506602299,-50.788441040382864,3348.5576095202346,2292.801468327831,0.0,23,7,0.0,0.0,142
28.47762095917364,-5.48221058425502,-76.29841392606305,120.79860097490413,2131.7941369209893,0.0,23,7,0.0,0.0,143
32.18378647596778,-32.27558161379297,-101.31558249114511,1428.9207186663716,4203.099461827507,0.0,23,7,0.0,0.0,144
1.7372792084595456,9.470368722241705,-27.92672482130871,2387.466230208918,3622.5941489691068,0.0,23,7,0.0,0.0,145
26.748072911836957,24.738229291978534,-96.32618600904577,2055.6016654183004,1494.521268610801,0.0,23,7,0.0,0.0,146
31.31578777409333,20.01133363898143,-20.52955053793714,1493.5755877042527,4675.008325171611,0.0,23,7,0.0,0.0,147
-31.59391552774072,-32.64540103306453,-70.40125366145833,1330.8445036200844,880.5048333763136,0.0,23,7,0.0,0.0,148
29.179225254511078,-35.32871102313735,-122.161766733104,568.4662897828373,2027.7093645961656,0.0,23,7,0.0,0.0,149
8.667300447459306,-7.296168579904708,-46.182086063292715,2914.872965369143,2493.9251985009932,0.0,23,7,0.0,0.0,150
-10.335499312815209,-42.47784697765903,-67.37475592648673,3939.766323896859,1141.4095194578106,0.0,23,7,0.0,0.0,151
-33.54417272393261,25.809591811985403,-103.32975938789633,3488.052599650819,3723.4860431621582,0.0,23,7,0.0,0.0,152
-6.595317367002795,-46.65493470362145,-46.9962688843483,3175.9801807186004,793.6176203623153,0.0,23,7,0.0,0.0,153
-1.8825332986783503,-35.436757649606925,-129.1971250974957,2721.342593884924,3546.469706862645,0.0,23,7,0.0,0.0,154
5.212422328978928,1.0411188684547896,-52.763251094260696,4321.599452368847,527.9540249458275,0.0,23,7,0.0,0.0,155
-5.463687439580436,-37.9790980524142,-122.6257135199795,1027.8743165424858,1395.2323145174341,0.0,23,7,0.0,0.0,156
-40.886670620626035,-2.266599481535462,-84.90161469339944,3569.386466123332,4142.0405572475465,0.0,23,7,0.0,0.0,157
-32.19057163093639,30.755217868130774,-48.646803556328905,1825.4756884625767,4242.5682514982645,0.0,23,7,0.0,0.0,158
22.168078994885576,1.3210306047208082,-77.17892309467558,4444.1502627778855,1662.5892650504975,0.0,23,7,0.0,0.0,159
1.7771229700501578,36.63813128697099,-73.87633986457882,4630.8666181057815,488.5234280078119,0.0,23,7,0.0,0.0,160
-9.613749567301502,36.108539082457995,-93.52331339002498,4219.581875232689,4035.818162236464,0.0,23,7,0.0,0.0,161
15.31415519432158,-33.53091815537168,-79.72476199171001,3396.2499656131386,2339.088637910028,0.0,23,7,0.0,0.0,162
-25.95778985359331,12.081136296170426,-75.22789452154348,4076.8744409604737,4175.580735527771,0.0,23,7,0.0,0.0,163
-25.473985366460823,-35.538068206592804,-49.393705779035145,2084.8850298560656,4677.601079854646,0.0,23,7,0.0,0.0,164
-6.3926704805804215,-14.135100238527857,-30.368564799528727,1712.5535800331304,2646.588174931773,0.0,23,7,0.0,0.0,165
27.615482280917753,31.28283686165977,-104.14092910618523,1129.2972126365325,4117.3700702006445,0.0,23,7,0.0,0.0,166
3.0537068017014586,27.469722053868377,-20.959478150546545,3663.0449310775716,2829.689796859506,0.0,23,7,0.0,0.0,167
15.167562274744071,-37.73833602762856,-95.58791348401762,4581.349032521555,2976.5672636484505,0.0,23,7,0.0,0.0,168
42.755895608823764,-1.3308814890216643,-114.11882905955149,2565.37419749319,1786.4738312959648,0.0,23,7,0.0,0.0,169
-28.985385338861313,-8.45304528354487,-48.19510579133846,968.677120980539,4417.598639885832,0.0,23,7,0.0,0.0,170
9.000406302327782,23.168021226979366,-63.70951545259143,4028.3658708846083,3585.4720754190307,0.0,23,7,0.0,0.0,171
-18.86778775200573,-21.124553059357936,-15.263251220962275,1888.5688010634722,4325.1281196202435,0.0,23,7,0.0,0.0,172
2.5520269608325097,15.13574447351894,-57.27617854449983,2346.663047246074,341.85562310680336,0.0,23,7,0.0,0.0,173
8.645103981891197,-35.40895723221279,-104.7157311537122,4406.542120850266,736.0057706547584,0.0,23,7,0.0,0.0,174
-20.96036006652622,8.17378155461864,-28.261554895673427,152.06782391857166,3441.1741300135686,0.0,23,7,0.0,0.0,175
-9.406771695185077,-0.7652897211152014,-18.881072078613045,1773.06077572787,3940.0069477758034,0.0,23,7,0.0,0.0,176
21.23563891084022,-17.27748178299511,-57.581117253000855,633.6008696131058,379.4937948667974,0.0,23,7,0.0,0.0,177
-44.4322464016338,16.769443443266017,-40.71539731435543,1401.9960931007165,2987.748246671781,0.0,23,7,0.0,0.0,178
-19.028266710161752,-23.23163670748331,-28.751079956438375,1369.7163293953975,250.74281377514123,0.0,23,7,0.0,0.0,179
15.094524967873928,5.2427490858735295,-30.799172601278087,2435.1384975856945,4977.02001265954,0.0,23,7,0.0,0.0,180
-3.021488677842305,-24.626840186725968,-86.20775317233574,4269.37147921129,1843.3908535165697,0.0,23,7,0.0,0.0,181
13.22940866047889,-46.27812680965705,-120.9678820335479,963.5200541601783,3777.195516610757,0.0,23,7,0.0,0.0,182
18.641423270251355,-23.50383916615169,-18.17095048573229,1756.9094663235362,2309.1615483457895,0.0,23,7,0.0,0.0,183
29.449546655449172,12.898959383058244,-81.99359054790249,2643.662831486649,1480.5090756901423,0.0,23,7,0.0,0.0,184
-10.069802460645233,35.88499849512451,-20.683929110801586,1808.463441590954,882.9047888798314,0.0,23,7,0.0,0.0,185
29.50267504470713,-26.222860935539526,-67.21848167721456,325.8628262990101,1218.6259484925001,0.0,23,7,0.0,0.0,186
-35.116093377115405,18.043322025906974,-38.266183516357785,377.1829511082361,2756.732915580617,0.0,23,7,0.0,0.0,187
23.47584528528577,40.861309204998015,-28.605346702679356,4305.55881244827,1921.518811723533,0.0,23,7,0.0,0.0,188
33.906076982829674,12.597801121161202,-100.83955600919066,4009.518407286534,1533.7145696268706,0.0,23,7,0.0,0.0,189
36.97220260984896,19.843173137420795,-75.47750450476966,1793.5435332131212,4166.278066436503,0.0,23,7,0.0,0.0,190
12.894344515285622,13.196798579079882,-105.80680162350082,2542.0280098215217,2925.355263457768,0.0,23,7,0.0,0.0,191
23.29289772562007,25.010151721982368,-81.0692140236907,1575.100297016518,2476.836438682399,0.0,23,7,0.0,0.0,192
-16.713234603135405,-30.40825497763555,-15.281474992163268,4599.260247290712,1710.666212669156,0.0,23,7,0.0,0.0,193
-34.5546339335347,-30.345846066887052,-63.45061159465273,1192.6337896211544,3540.131450114679,0.0,23,7,0.0,0.0,194
-5.440935751535779,46.33575830277564,-33.43992803054306,519.9672739590205,3882.9337594748226,0.0,23,7,0.0,0.0,195
31.419446306684673,-7.620453625480703,-40.1779807429392,3218.2684309374345,2995.7126201533347,0.0,23,7,0.0,0.0,196
-21.433345022725653,-16.15639146758705,-31.581881536070142,239.30236446209017,1894.4447169667135,0.0,23,7,0.0,0.0,197
-7.80794460566175,-28.514975075874244,-71.82639912839204,2205.729483191308,2405.944463354917,0.0,23,7,0.0,0.0,198
7.602828286969249,17.47335480183529,-82.27587334211013,4173.157405458808,1947.1116952956124,0.0,23,7,0.0,0.0,199
17.841082049825086,0.7256650013043517,-77.42437380795485,655.0311343254797,4364.498114711813,0.0,23,7,0.0,0.0,200
-29.63986132678901,6.205179140312459,-30.520020575787342,4443.02793853822,681.7462663601513,0.0,23,7,0.0,0.0,201
-6.320697848081988,-1.3463264432158804,-34.05005023111991,1439.533232776605,4195.766872242302,0.0,23,7,0.0,0.0,202
-45.070618546295115,0.6028760495120438,-77.70880598867141,317.87044669901513,548.2242190638784,0.0,23,7,0.0,0.0,203
0.13516888414038092,-37.101170385838415,-83.80564749407598,1089.8777726951184,4659.215421704319,0.0,23,7,0.0,0.0,204
4.180709190443401,-42.58531534347195,-47.93577487743492,3775.3103615401183,4307.042094464079,0.0,23,7,0.0,0.0,205
16.135032194377107,30.230413490379558,-83.36051396382842,3764.680259429003,3627.026824891807,0.0,23,7,0.0,0.0,206
25.753671353378202,30.57853257859902,-76.53763267021712,1942.1829433394025,2028.5299936388085,0.0,23,7,0.0,0.0,207
44.08260773865075,-20.352524858224356,-111.53889817530035,2376.0430063496506,3225.7727177778283,0.0,23,7,0.0,0.0,208
-30.292910842704938,-26.77305667128216,-85.97082741610818,4908.215605985327,4741.703362612295,0.0,23,7,0.0,0.0,209
-40.337067409410615,10.202780379402824,-112.07892760145019,474.93577918579774,1171.8514962092956,0.0,23,7,0.0,0.0,210
-48.65101802552408,0.4134864138847141,-51.767279129702516,1498.8361557045607,4785.321895489791,0.0,23,7,0.0,0.0,211
23.94117721792984,-35.03454254232899,-87.39574293509341,4448.713741946448,2218.299863266504,0.0,23,7,0.0,0.0,212
-4.722359939602714,-46.24661565686913,-82.99385101539933,3977.778430139383,4028.7302023243337,0.0,23,7,0.0,0.0,213
-14.524069729195407,4.856128349612424,-105.84566853539954,3578.1215034834563,4940.986943532636,0.0,23,7,0.0,0.0,214
-39.05333955149623,-25.883127809261612,-70.5979312263794,2094.5591290676534,1968.8627251030052,0.0,23,7,0.0,0.0,215
-14.862684096637139,-3.575600146057729,-90.08386346205633,3388.9092867134395,2046.639520508651,0.0,23,7,0.0,0.0,216
16.24977661534283,-43.917590742747294,-55.935356424467386,3734.8003004465604,262.3589171510024,0.0,23,7,0.0,0.0,217
-32.623059184900534,25.303013180067232,-40.54907347281505,4468.088165967812,1612.739099482501,0.0,23,7,0.0,0.0,218
-7.778172342303305,25.151944770695724,-90.36486452686125,1861.5697727125066,2621.3851258525,0.0,23,7,0.0,0.0,219
-20.19155200032525,-26.597237235564418,-93.5576326945513,3061.3786315823063,671.9616514122706,0.0,23,7,0.0,0.0,220
-8.52278040071984,-6.932501783768472,-117.65943266336888,1585.4158737069029,500.330683554012,0.0,23,7,0.0,0.0,221
-37.497392471138326,-27.25261777833479,-77.08021285290985,3538.416407098869,2184.7317599281982,0.0,23,7,0.0,0.0,222
-18.563298443259015,-31.903261443172912,-52.820585219419954,3905.5088033750967,1983.2920576765976,0.0,23,7,0.0,0.0,223
20.752600553546387,-0.34818081746693974,-35.91583506312517,2085.806061945448,3690.695129484633,0.0,23,7,0.0,0.0,224
14.375085753179981,47.49614003246136,-30.507083906616344,1720.6504252648526,2897.7622550951396,0.0,23,7,0.0,0.0,225
-43.41458136900312,10.215940265219897,-91.11274950613858,3539.327336432307,771.2451713098627,0.0,23,7,0.0,0.0,226
-23.599184560625975,21.95887833467539,-29.79512447302413,1030.2291178055452,1713.133682982824,0.0,23,7,0.0,0.0,227
